0.926487,accepted
-0.604964,rejected
-0.837347,rejected
-0.694875,accepted
0.618248,rejected
-0.908959,accepted
0.659444,accepted
0.602336,accepted
-0.201571,rejected
0.310413,accepted
0.972727,rejected
-0.172841,accepted
-0.783903,rejected
0.734238,rejected
0.668738,accepted
0.433878,rejected
-0.554920,accepted
-0.996853,accepted
-0.180468,rejected
-0.955077,accepted
-0.246997,rejected
0.587744,rejected
-0.336393,rejected
0.307746,rejected
-0.481760,accepted
0.974083,accepted
0.284650,rejected
-0.246133,accepted
-0.101786,accepted
0.171600,rejected
-0.032797,rejected
-0.836811,accepted
-0.798382,accepted
0.683336,rejected
0.655854,rejected
0.626560,rejected
0.679592,accepted
0.284190,rejected
0.631519,accepted
-0.612733,accepted
0.861304,accepted
-0.243111,rejected
-0.544488,rejected
0.971695,accepted
-0.083038,rejected
-0.441970,accepted
0.479863,accepted
-0.392135,accepted
0.626379,accepted
0.435522,accepted
0.570146,rejected
0.154118,rejected
0.597192,accepted
0.255590,accepted
-0.056287,rejected
0.059239,accepted
0.715849,accepted
-0.201715,accepted
0.692873,accepted
-0.086242,rejected
-0.415010,rejected
1.000000,rejected
0.483233,accepted
0.593169,accepted
0.201469,rejected
-0.496614,accepted
0.151248,rejected
0.495402,rejected
0.979270,rejected
0.109555,accepted
-0.785979,accepted
-0.507399,rejected
-0.331269,rejected
-0.861267,rejected
0.752524,accepted
-0.709199,rejected
0.323782,accepted
0.170055,rejected
-0.011767,rejected
0.849660,accepted
-0.487233,accepted
0.241428,accepted
-0.951666,accepted
0.221446,rejected
0.136875,rejected
-0.252054,accepted
-0.247446,accepted
0.166231,rejected
-0.778387,accepted
0.370330,rejected
0.743742,accepted
0.949076,accepted
-0.049312,accepted
0.984358,accepted
0.397409,accepted
-0.050032,accepted
-0.109785,rejected
-0.120978,rejected
0.994353,accepted
-0.751431,rejected
-0.619484,rejected
0.312545,rejected
-0.084767,accepted
-0.721630,accepted
0.945927,accepted
0.704416,accepted
0.851246,rejected
-0.066665,accepted
-0.079499,rejected
0.732278,accepted
-0.230468,rejected
0.628449,rejected
0.443171,rejected
-0.372027,accepted
0.376084,rejected
-0.668471,accepted
-0.647388,accepted
-0.603895,rejected
0.348904,rejected
-0.353190,rejected
-0.358351,accepted
0.740875,accepted
-0.704450,rejected
0.883963,rejected
0.321854,accepted
-0.659307,accepted
-0.669172,accepted
-0.277615,rejected
0.927678,accepted
-0.952278,accepted
0.772343,rejected
0.826447,accepted
-0.654848,accepted
0.628838,rejected
0.166127,rejected
-0.056494,rejected
-0.335375,accepted
0.025927,rejected
0.656330,rejected
-0.990444,accepted
-0.090868,rejected
0.687065,accepted
0.467822,rejected
-0.154078,rejected
-0.188252,rejected
0.051121,accepted
-0.192624,rejected
-0.470422,accepted
-0.630064,rejected
0.241345,rejected
-0.345373,accepted
-0.631290,accepted
0.066361,accepted
0.851539,accepted
-0.937625,accepted
0.130123,rejected
-0.719482,accepted
-0.381763,accepted
-0.674264,accepted
-0.240835,rejected
0.204622,accepted
-0.329794,accepted
0.088057,rejected
-0.424257,accepted
-0.121359,rejected
-0.348843,accepted
0.945392,accepted
-0.363247,rejected
-0.301462,accepted
0.970978,accepted
-0.916230,rejected
0.570562,accepted
-0.797078,accepted
-0.124979,accepted
-0.434813,rejected
0.764604,rejected
0.340936,rejected
0.515666,rejected
0.706760,rejected
-0.532100,rejected
-0.477435,accepted
-0.400994,rejected
0.983669,rejected
-0.142781,rejected
-0.072398,accepted
-0.636239,rejected
0.006715,rejected
0.796072,accepted
0.258282,rejected
0.088098,rejected
-0.890380,accepted
0.950588,rejected
0.739755,accepted
0.036875,accepted
0.939334,accepted
-0.542858,rejected
0.793009,accepted
-0.830454,rejected
0.542180,rejected
-0.896129,rejected
-0.856727,rejected
-0.460165,rejected
0.374635,rejected
0.889295,rejected
0.823546,accepted
0.630664,accepted
-0.036246,rejected
0.406366,accepted
-0.663128,rejected
-0.579872,rejected
-0.254446,accepted
0.613403,accepted
0.317824,accepted
0.044262,rejected
0.213740,rejected
-0.956468,rejected
-0.245369,rejected
0.939400,rejected
0.586572,rejected
-0.093544,rejected
-0.511548,rejected
-0.572361,rejected
-0.185902,accepted
-0.313702,accepted
0.376802,rejected
0.556364,rejected
-0.956688,rejected
-0.892496,accepted
-0.672899,rejected
-0.976843,accepted
0.842936,accepted
0.090031,accepted
0.113034,rejected
-0.037140,rejected
-0.182655,rejected
0.882156,rejected
0.179272,accepted
-0.434475,accepted
0.491589,rejected
0.108618,accepted
-0.765674,accepted
-0.291390,rejected
-0.468532,accepted
-0.171102,rejected
0.059329,accepted
-0.060108,rejected
-0.802286,accepted
-0.734371,accepted
-0.123418,accepted
0.987611,rejected
-0.300120,rejected
0.603258,rejected
-0.397563,rejected
0.103843,accepted
0.013090,rejected
0.459283,accepted
-0.565875,accepted
-0.229562,accepted
-0.471272,accepted
0.713006,accepted
0.786731,rejected
0.928393,accepted
-0.431838,rejected
0.437796,rejected
-0.027030,accepted
0.716953,accepted
-0.959194,rejected
0.919030,accepted
0.995764,accepted
0.175321,rejected
-0.183549,accepted
0.090870,accepted
0.149398,rejected
0.362671,accepted
0.127724,rejected
-0.414255,accepted
0.955969,rejected
0.167410,accepted
0.043147,accepted
0.615479,rejected
0.189529,accepted
-0.599195,accepted
-0.438425,accepted
0.586110,rejected
0.578401,accepted
-0.679985,accepted
0.522879,rejected
-0.216414,rejected
-0.334611,rejected
0.560420,rejected
0.908707,rejected
0.554077,rejected
0.683897,rejected
0.536788,accepted
0.170515,rejected
0.603198,accepted
0.381545,rejected
0.101838,accepted
0.173972,rejected
0.797278,accepted
-0.480161,rejected
-0.999922,accepted
-0.816319,accepted
0.358085,rejected
0.490528,rejected
0.963977,accepted
0.565539,accepted
-0.826375,accepted
0.853539,accepted
0.562712,accepted
-0.426818,rejected
-0.408285,rejected
0.819947,rejected
0.783572,accepted
0.504812,rejected
-0.063786,rejected
-0.582495,rejected
0.795542,rejected
0.917412,rejected
0.836871,accepted
-0.474219,accepted
0.542901,rejected
0.551431,accepted
-0.162654,rejected
0.294192,rejected
0.658984,accepted
0.560443,accepted
-0.760006,rejected
0.983706,accepted
-0.150135,rejected
0.267085,rejected
-0.139294,rejected
0.597118,accepted
-0.506417,rejected
-0.916793,accepted
-0.812000,rejected
-0.913018,rejected
0.648464,rejected
0.023948,rejected
0.996599,accepted
-0.576795,accepted
-0.782191,accepted
-0.806247,accepted
-0.225820,rejected
0.798413,rejected
0.634131,accepted
0.634881,rejected
-0.082952,rejected
0.185411,rejected
0.335037,rejected
0.478194,accepted
0.250923,accepted
0.792191,rejected
-0.343341,accepted
-0.097081,rejected
-0.482341,accepted
0.407699,rejected
0.381933,accepted
0.759291,accepted
-0.566522,rejected
0.571245,rejected
0.430921,rejected
-0.609542,accepted
-0.959084,rejected
0.521654,accepted
-0.159604,accepted
0.353702,rejected
-0.899016,accepted
0.267384,rejected
-0.780957,rejected
-0.964965,accepted
0.076349,accepted
0.280709,rejected
-0.944399,accepted
-0.340200,rejected
-0.248463,rejected
0.537702,accepted
0.525442,accepted
-0.630812,accepted
0.676961,accepted
-0.263301,rejected
0.573425,accepted
0.630595,rejected
0.795784,rejected
-0.174370,accepted
0.108887,rejected
-0.298063,rejected
0.943980,accepted
-0.718303,accepted
0.603120,rejected
-0.197969,rejected
0.204741,accepted
0.510262,rejected
0.957203,accepted
0.459769,accepted
0.757757,accepted
0.355168,accepted
-0.424299,rejected
-0.955662,accepted
0.889193,rejected
0.136218,accepted
-0.939242,accepted
0.283293,accepted
-0.863473,accepted
0.148613,accepted
-0.579933,accepted
0.513901,accepted
-0.449304,rejected
-0.251585,accepted
-0.291133,rejected
0.244565,rejected
-0.306818,accepted
0.032018,rejected
0.392835,rejected
0.615334,accepted
0.472263,accepted
-0.344319,accepted
-0.118724,rejected
0.866194,accepted
0.134120,rejected
0.975573,accepted
-0.777651,accepted
-0.111028,rejected
0.089973,rejected
-0.703014,rejected
0.050913,accepted
0.175586,accepted
0.817904,rejected
0.015935,rejected
-0.073581,accepted
0.386569,accepted
0.385515,accepted
-0.498549,rejected
0.486859,rejected
-0.422582,accepted
0.311101,rejected
-0.151372,rejected
-0.137138,accepted
-0.233695,rejected
0.036022,accepted
0.475658,rejected
0.026640,accepted
0.004596,accepted
-0.168821,rejected
-0.941746,accepted
-0.768105,rejected
0.264063,rejected
0.021563,rejected
0.024183,rejected
0.951295,accepted
0.892947,accepted
0.260330,accepted
-0.022514,accepted
0.373678,rejected
0.698874,accepted
0.601021,accepted
-0.100347,accepted
-0.953052,accepted
0.743600,accepted
-0.082564,rejected
-0.624728,rejected
-0.285676,rejected
-0.153799,accepted
0.690027,accepted
0.848022,rejected
0.640272,accepted
0.949816,accepted
0.471899,accepted
0.658093,rejected
-0.975273,rejected
0.210688,accepted
0.094381,rejected
-0.941892,accepted
0.154081,accepted
0.303244,rejected
0.471260,rejected
0.373134,accepted
0.508457,accepted
-0.993562,accepted
0.138797,rejected
-0.576413,rejected
-0.518072,rejected
-0.822648,accepted
0.187339,rejected
-0.220486,rejected
0.595652,accepted
0.961872,accepted
0.923167,accepted
0.727524,accepted
-0.054542,accepted
0.741502,rejected
-0.920501,accepted
0.580316,accepted
-0.917387,accepted
0.365287,accepted
0.302831,accepted
-0.453166,accepted
-0.954545,rejected
-0.543326,rejected
-0.557574,rejected
-0.876505,rejected
-0.423020,rejected
-0.230775,accepted
0.481318,accepted
0.067058,accepted
-0.435654,rejected
0.869693,rejected
0.174140,rejected
-0.308637,rejected
-0.986887,accepted
-0.376066,accepted
0.020149,rejected
-0.559167,rejected
-0.616210,accepted
0.289331,rejected
-0.010141,accepted
-0.721860,accepted
-0.632452,rejected
-0.835302,accepted
-0.278962,accepted
-0.406370,rejected
-0.231707,accepted
0.733360,accepted
0.837487,accepted
0.494218,rejected
0.587664,rejected
0.032165,rejected
0.618172,accepted
0.155985,accepted
-0.799719,accepted
0.380638,accepted
-0.133276,rejected
-0.354371,rejected
0.967824,accepted
-0.986079,rejected
0.054042,rejected
0.254738,accepted
-0.429622,accepted
-0.112878,rejected
-0.711739,accepted
0.744892,accepted
0.512203,rejected
0.737588,rejected
-0.343658,rejected
0.206293,accepted
0.611484,accepted
-0.165497,rejected
-0.352810,rejected
0.007617,rejected
0.797010,accepted
-0.093917,accepted
-0.182191,rejected
0.908724,rejected
-0.035500,accepted
0.370086,rejected
0.813125,accepted
-0.199174,rejected
0.960891,accepted
-0.239369,rejected
0.658130,accepted
-0.734503,accepted
0.570988,rejected
0.560228,accepted
-0.297895,accepted
-0.513287,accepted
-0.951315,accepted
0.407713,rejected
-0.822386,accepted
0.862151,accepted
0.179270,rejected
0.152861,accepted
-0.454944,accepted
-0.486495,accepted
0.620870,rejected
-0.450689,accepted
-0.910675,accepted
0.157572,rejected
0.070548,accepted
0.839219,rejected
-0.844925,accepted
0.703871,accepted
0.913143,accepted
0.195350,accepted
-0.132728,accepted
-0.206743,accepted
0.322356,rejected
0.347207,accepted
-0.053184,rejected
0.560920,accepted
-0.534104,accepted
0.267282,rejected
-0.028845,accepted
-0.937961,accepted
0.569931,rejected
-0.173686,rejected
-0.468169,accepted
-0.185839,rejected
-0.716120,rejected
0.185555,rejected
0.360923,rejected
0.646535,rejected
0.102681,rejected
0.509513,accepted
-0.744445,accepted
0.144607,rejected
0.215120,accepted
0.540206,accepted
-0.233409,accepted
-0.753549,accepted
-0.670400,rejected
-0.308707,accepted
0.683730,accepted
-0.739929,accepted
-0.474945,accepted
-0.430938,accepted
0.021378,accepted
0.960353,rejected
0.812898,rejected
-0.382968,accepted
0.328632,accepted
-0.602582,rejected
-0.778535,accepted
-0.925016,accepted
-0.628460,accepted
0.694396,rejected
-0.418413,accepted
-0.042637,accepted
0.330480,rejected
-0.912922,rejected
-0.544593,accepted
0.765721,accepted
0.429188,accepted
-0.873877,rejected
0.280187,accepted
0.140351,rejected
0.866590,rejected
-0.280619,accepted
0.080166,accepted
0.930644,accepted
0.439875,rejected
-0.678034,rejected
0.321228,rejected
-0.854730,rejected
-0.617488,accepted
-0.007065,accepted
-0.004422,accepted
-0.235513,accepted
0.257420,rejected
0.871098,rejected
-0.997398,rejected
0.011057,rejected
-0.213940,rejected
0.075935,rejected
-0.239189,rejected
0.878238,rejected
0.532012,accepted
0.555196,accepted
0.324516,rejected
0.817136,accepted
-0.880985,accepted
-0.052690,rejected
-0.980871,rejected
0.246393,accepted
0.222668,rejected
-0.013031,rejected
0.535382,rejected
0.545192,accepted
-0.386510,rejected
0.923653,accepted
-0.690461,accepted
-0.266397,rejected
0.187741,accepted
0.159138,rejected
-0.892846,accepted
0.542737,accepted
-0.131752,accepted
-0.406448,rejected
-0.396619,rejected
0.230815,accepted
-0.498430,rejected
0.967930,accepted
0.802165,accepted
-0.995326,accepted
0.999751,rejected
-0.950015,accepted
-0.883275,rejected
-0.691136,accepted
0.878420,accepted
-0.416985,accepted
-0.816510,rejected
-0.109340,rejected
-0.106374,rejected
0.896890,accepted
0.009148,accepted
0.375443,rejected
-0.160702,accepted
0.607556,accepted
0.917841,accepted
0.369982,rejected
-0.782612,rejected
-0.879142,accepted
0.047441,accepted
-0.251176,rejected
0.305964,rejected
-0.769532,rejected
0.198659,rejected
-0.571957,accepted
0.158251,accepted
0.936119,accepted
0.627925,accepted
0.807885,accepted
-0.903435,accepted
0.983543,accepted
-0.763811,rejected
-0.023264,accepted
-0.603371,accepted
-0.165586,accepted
-0.789377,rejected
-0.149569,rejected
0.831893,accepted
-0.935288,rejected
0.224874,accepted
-0.192091,accepted
-0.060605,accepted
-0.240478,rejected
0.972224,accepted
-0.518007,accepted
0.382545,accepted
-0.460587,rejected
-0.956643,accepted
-0.040860,accepted
0.374692,accepted
-0.445810,accepted
0.134965,rejected
0.435678,rejected
0.569139,accepted
-0.201881,rejected
-0.689511,accepted
-0.763294,accepted
0.667884,accepted
-0.446466,rejected
0.170626,accepted
0.907462,accepted
-0.014441,accepted
-0.460877,rejected
0.155812,rejected
-0.391569,rejected
-0.975979,rejected
-0.550674,rejected
-0.487481,rejected
-0.519022,rejected
-0.768505,accepted
0.029335,accepted
-0.174591,accepted
-0.438141,rejected
0.652517,rejected
0.871824,rejected
-0.780816,rejected
0.031577,rejected
-0.733190,accepted
0.274129,accepted
0.410439,rejected
0.740568,rejected
-0.477645,rejected
-0.951267,accepted
0.917697,accepted
0.866431,accepted
0.924590,accepted
0.459342,rejected
-0.087977,accepted
-0.657075,rejected
0.114125,rejected
-0.331228,accepted
-0.039476,rejected
0.944129,accepted
0.663567,rejected
-0.725349,accepted
-0.268060,rejected
-0.274739,rejected
0.294738,accepted
-0.307879,accepted
-0.729302,rejected
-0.307300,accepted
0.817123,accepted
0.045306,accepted
0.030666,accepted
-0.633597,accepted
0.002913,rejected
0.004882,rejected
-0.293227,accepted
-0.346311,accepted
0.225853,rejected
0.989587,accepted
0.741052,rejected
0.647224,accepted
-0.922381,accepted
0.414905,accepted
0.917399,rejected
0.222935,rejected
0.632881,rejected
0.898380,accepted
-0.235774,accepted
-0.454241,accepted
-0.423271,rejected
-0.537335,accepted
-0.720232,accepted
-0.781922,rejected
-0.606218,accepted
-0.683274,rejected
0.098635,rejected
0.189796,rejected
0.379988,rejected
-0.388214,accepted
0.796288,accepted
0.261137,rejected
0.200825,accepted
0.257586,accepted
0.854334,rejected
-0.940310,accepted
0.369315,accepted
0.201551,accepted
0.613871,accepted
-0.401789,accepted
-0.679600,accepted
0.625713,rejected
-0.014560,accepted
0.058239,rejected
-0.130573,accepted
-0.058577,accepted
0.621493,accepted
-0.420997,rejected
-0.582647,accepted
-0.365611,accepted
-0.263163,accepted
0.750207,rejected
-0.603297,rejected
-0.009311,accepted
0.038847,rejected
-0.784699,accepted
0.133718,accepted
-0.772606,rejected
0.700317,rejected
-0.986217,rejected
-0.550542,accepted
0.707252,rejected
0.284779,rejected
-0.992281,rejected
-0.528519,accepted
-0.502605,rejected
-0.101384,rejected
0.189800,rejected
0.508182,accepted
-0.479007,accepted
0.739698,accepted
0.651571,rejected
0.012993,rejected
0.238614,rejected
-0.947371,accepted
-0.636887,accepted
0.987890,accepted
-0.724707,accepted
-0.615981,accepted
-0.317852,rejected
0.360559,rejected
-0.378517,rejected
-0.220711,rejected
-0.051416,rejected
0.286555,rejected
-0.860483,accepted
-0.068888,rejected
0.231805,rejected
0.944455,accepted
-0.696732,accepted
-0.137862,rejected
0.981844,accepted
0.634042,rejected
0.071125,accepted
-0.393136,rejected
0.876741,accepted
-0.939413,accepted
